Date,Close,High,Low,Open,Volume,Intraday Range,Year,Month,MA_20,MA_50,Volatility_20,Volatility_50
2019-03-05,41.99203872680664,42.10447711112081,41.75519972892704,42.090123896163234,78949600,0.3492773821937689,2019,3,41.25749797821045,38.68943420410156,0.4906730220776928,2.415520020432238
2019-03-06,41.75040435791016,41.98245765954082,41.61165057391955,41.7862873837876,83241600,0.37080708562127285,2019,3,41.27046222686768,38.77727828979492,0.5004974672623863,2.445794542608891
2019-03-07,41.26716613769531,41.73127282208399,41.152336784456246,41.59490999919565,99185600,0.5789360376277415,2019,3,41.25854969024658,38.884518737792966,0.4974368824933601,2.4348196732209884
2019-03-08,41.3652458190918,41.40352348189286,40.54947092614344,40.74564121022977,95997600,0.8540525557494192,2019,3,41.29084587097168,39.01230102539063,0.4812911639846267,2.3928085075614605
2019-03-11,42.79824066162109,42.85087154765092,41.948977178710045,41.98246922887815,128044000,0.9018943689408729,2019,3,41.39239864349365,39.11948204040527,0.5709153205802233,2.44045565748217
2019-03-12,43.279083251953125,43.70012657317597,42.91066715181928,43.06138316099755,129870400,0.789459421356689,2019,3,41.529716682434085,39.24113914489746,0.6741994308946245,2.4936602090729845
2019-03-13,43.47047424316406,43.85084897377445,43.2814805453212,43.59965680531806,124130000,0.5693684284532452,2019,3,41.659140014648436,39.36624298095703,0.7829887897944902,2.546303251466221
2019-03-14,43.953712463378906,44.04223001659465,43.67381389321422,43.99438111199851,94318000,0.3684161233804275,2019,3,41.82121810913086,39.49381767272949,0.9029555272890422,2.613629240938548
2019-03-15,44.52547073364258,44.814940537743325,43.956106016627054,44.22165136901874,156171600,0.8588345211162718,2019,3,42.004468536376955,39.631969985961916,1.0565475289538873,2.6937790252574407
2019-03-18,44.98000717163086,45.06852106720787,44.44652186220336,44.44891649745156,104879200,0.6219992050045065,2019,3,42.21499061584473,39.85415328979492,1.2063868386044787,2.6669116175748018
2019-03-19,44.6235580444336,45.21206527171253,44.47762764277541,45.058958264264525,126585600,0.7344376289371226,2019,3,42.40159015655517,40.040289306640624,1.2774434730802264,2.6685446191710778
2019-03-20,45.01349639892578,45.3316725865722,44.192935988604326,44.551780818984106,124140800,1.1387365979678776,2019,3,42.594529151916504,40.23579612731933,1.367445291421632,2.6676311489036495
2019-03-21,46.67137145996094,46.96801792092872,45.408237578355326,45.45847747551031,204136800,1.5597803425733971,2019,3,42.881963920593265,40.45102554321289,1.5844873234080925,2.744506998677861
2019-03-22,45.70487976074219,47.29336638135253,45.64028665626383,46.73117457458719,169630800,1.6530797250886948,2019,3,43.09822769165039,40.63472877502441,1.6619229610256536,2.783127286802087
2019-03-25,45.152252197265625,45.92735472943375,44.6403003623013,45.814916385507885,175381200,1.2870543671324484,2019,3,43.271788597106934,40.80504524230957,1.6871945234785737,2.7939997944769286
2019-03-26,44.68574905395508,46.14266184225436,44.15705304708854,45.85080108764559,199202000,1.985608795165824,2019,3,43.4208288192749,40.97322540283203,1.6730983892176627,2.7688331087467466
2019-03-27,45.08766174316406,45.396266723051546,44.62834075081405,45.154645826401016,119393600,0.7679259722374994,2019,3,43.58350524902344,41.160353622436524,1.6688691823423656,2.723124114348871
2019-03-28,45.1474723815918,45.34842464537016,44.86278818272628,45.202494243025605,83121600,0.4856364626438818,2019,3,43.76974658966064,41.334052352905275,1.6222194754290915,2.694188393826904
2019-03-29,45.44171905517578,45.47282011048234,45.10440401800944,45.41301263511349,94256000,0.3684160924728985,2019,3,43.94892921447754,41.504726791381835,1.5976819989768096,2.678334757869374
2019-04-01,45.750335693359375,45.855593802161465,45.06613790916995,45.84602621058282,111448000,0.7894558929915121,2019,4,44.133016967773436,41.67719062805176,1.5816506384878959,2.6683142678310707
2019-04-02,46.41538619995117,46.52064793996285,45.70487310523093,45.714440695068994,91062800,0.8157748347319185,2019,4,44.35418434143067,41.85838172912597,1.5757684414887165,2.6764657983408715
2019-04-03,46.73357009887695,47.00868306890755,46.20726131216927,46.23118576624114,93087200,0.8014217567382786,2019,4,44.603342628479005,42.06270660400391,1.535853727662185,2.650233511933167
2019-04-04,46.814903259277344,46.97757785142085,46.2048662380215,46.599594142761774,76457200,0.7727116133993448,2019,4,44.8807294845581,42.26570434570313,1.396238259531908,2.6168646633172647
2019-04-05,47.12829208374024,47.152216534789176,46.87231432887972,46.996714903688506,74106400,0.27990220590945825,2019,4,45.168881797790526,42.48078201293945,1.215522876289764,2.5641783816612564
2019-04-08,47.869903564453125,47.90100096863392,46.97039682086633,46.98953565055525,103526800,0.9306041477675961,2019,4,45.42246494293213,42.68658515930176,1.22392621789962,2.5757117527711935
2019-04-09,47.72636032104492,48.52778186677969,47.66176723234471,47.922530571779554,143072800,0.8660146344349826,2019,4,45.64482879638672,42.89647308349609,1.2179976562932513,2.5496060380052787
2019-04-10,47.99430084228516,48.02301091221339,47.41057930864462,47.5301942573297,86781200,0.6124316035687656,2019,4,45.87102012634277,43.11943801879883,1.2129953863836744,2.496604494474961
2019-04-11,47.59479522705078,48.08521732787959,47.47278927333321,48.04933429748006,83603200,0.6124280545463776,2019,4,46.053074264526366,43.28405548095703,1.1829547323976741,2.5152134778400086
2019-04-12,47.575660705566406,47.87948377513312,46.939311789871326,47.65460702995899,111042800,0.9401719852617916,2019,4,46.20558376312256,43.442620849609376,1.1722171987254724,2.5311288536891836
2019-04-15,47.66177749633789,47.810102533826864,47.36991669237575,47.50627950340221,70146400,0.44018584145111106,2019,4,46.33967227935791,43.602527389526365,1.1780143342458964,2.540236874916371
2019-04-16,47.66655731201172,48.17372352909881,47.50148809786507,47.71679719689231,102785600,0.6722354312337373,2019,4,46.491822242736816,43.739995346069335,1.1406189745630957,2.5708979011425543
2019-04-17,48.59476852416992,48.65457599642421,47.51344840371201,47.73593044832593,115627200,1.1411275927121949,2019,4,46.67088584899902,43.88206832885742,1.1768575802108523,2.6394511944504946
2019-04-18,48.7694091796875,48.838784246833725,48.44884197912725,48.59237773367904,96783200,0.38994226770647344,2019,4,46.77578773498535,44.02734817504883,1.2669605846453142,2.705062315992799
2019-04-22,48.9296989440918,49.02778409479204,48.40578479563251,48.52300877942249,77758000,0.6219992991595262,2019,4,46.93702869415283,44.191555709838866,1.3272668792634073,2.748998133102411
2019-04-23,49.63542175292969,49.70001485209425,48.77897821899976,48.90576978194872,93292000,0.9210366330944879,2019,4,47.161187171936035,44.368920440673826,1.3871983787774944,2.808983394615527
2019-04-24,49.55887222290039,49.87465382624778,49.53255678509153,49.60671747790951,70162400,0.3420970411562507,2019,4,47.4048433303833,44.54944343566895,1.3571603627903308,2.8471925123607886
2019-04-25,49.1091194152832,49.70240861567944,49.07084175064887,49.47992653441548,74172800,0.631566865030571,2019,4,47.60591621398926,44.71398567199707,1.2921304547801333,2.868568607586178
2019-04-26,48.87466812133789,49.04212831722745,48.35314505372925,49.01820386766102,74596400,0.6889832634982014,2019,4,47.792276000976564,44.87723602294922,1.1830737631597952,2.8684407604034465
2019-04-29,48.94883728027344,49.27419013877787,48.76941482853259,48.89859738762798,88818800,0.5047753102452788,2019,4,47.96763191223145,45.03900352478027,1.0709348886183598,2.8653620917751463
2019-04-30,48.00627136230469,48.65936807287442,47.633073241979126,48.57803076980022,186139600,1.0262948308952957,2019,4,48.08042869567871,45.18373764038086,0.9353231182548324,2.827827736995354
2019-05-01,50.36268997192383,51.50859982344031,50.05408129298352,50.20958295031571,259309200,1.4545185304567951,2019,5,48.277793884277344,45.37316009521484,0.9808440790932862,2.8515611653207293
2019-05-02,50.034934997558594,50.87223969563154,49.79092311380709,50.200004222093234,127985200,1.0813165818244528,2019,5,48.44286212921143,45.55076446533203,0.9850731825666913,2.859992743278025
2019-05-03,50.65693664550781,50.67846646268303,50.29330613721523,50.45119876388478,83569600,0.3851603254678011,2019,5,48.634963798522946,45.74544967651367,1.0247163710202112,2.869818460469546
2019-05-06,49.87464904785156,49.9607719587603,48.68328515557956,48.87227517238446,129772400,1.2774868031807358,2019,5,48.772281646728516,45.91535057067871,0.9957928661243891,2.857512147766553
2019-05-07,48.5301628112793,49.62105023744397,48.04452655489772,49.25263791032457,155054800,1.5765236825462452,2019,5,48.805294609069826,46.0523331451416,0.9750304563587954,2.8142240883425496
2019-05-08,48.53975296020508,49.12347459298433,48.2646399916479,48.300523022204345,105358000,0.858834601336433,2019,5,48.84596424102783,46.18902931213379,0.944132467730968,2.7642993056643252
2019-05-09,48.01823425292969,48.24789295306125,47.04696127241334,47.94167891931302,139634400,1.200931680647912,2019,5,48.84716091156006,46.31271133422852,0.9430106871047969,2.7031432569071785
2019-05-10,47.3530158996582,47.754071662583286,46.2939518022013,47.41065351176873,164834800,1.4601198603819867,2019,5,48.83507194519043,46.43131874084472,0.9612831504264017,2.6127954161835856
2019-05-13,44.60088348388672,45.50385072380266,43.91165067654419,45.07878571600781,229722400,1.5922000472584656,2019,5,48.686333084106444,46.486175079345706,1.3269873058924708,2.5426713064945567
2019-05-14,45.30693435668945,45.55669003691624,44.52644281740717,44.76659406026326,146118800,1.0302472195090644,2019,5,48.56859092712402,46.55094215393066,1.5139764335546404,2.4679968763980944
2019-05-15,45.84967803955078,46.04900402473344,44.67293833336888,44.73297614826424,106178800,1.376065691364559,2019,5,48.47774696350098,46.62809494018555,1.6216323536665163,2.381347431099291
2019-05-16,45.64793014526367,46.221891236040925,45.35014140585695,45.60710489028637,132125600,0.8717498301839726,2019,5,48.33040504455566,46.70604545593262,1.739995684753415,2.280060003041816
2019-05-17,45.38857650756836,45.84486231886198,44.85063650384428,44.89146176785127,131516400,0.9942258150176997,2019,5,48.161363410949704,46.78847366333008,1.8554931775786325,2.150223543095842
2019-05-20,43.96928024291992,44.27187308579342,43.294455989235885,44.07254715951819,154449200,0.977417096557538,2019,5,47.91334247589111,46.84055435180664,2.0668712411252144,2.0451557216518084
2019-05-21,44.81221389770508,45.14842410077408,44.355924434207004,44.4808040800968,113459200,0.7924996665670747,2019,5,47.67218208312988,46.88083381652832,2.13560607127567,1.9827993900009644
2019-05-22,43.89482879638672,44.598473601720784,43.83959505554171,44.346314150465695,118994400,0.7588785461790764,2019,5,47.3889799118042,46.89314872741699,2.244996557425692,1.9617735292737757
2019-05-23,43.14555740356445,43.35688792824401,42.70127630087509,43.179178418700914,146118800,0.6556116273689199,2019,5,47.09080181121826,46.886650390625,2.3954972277262274,1.9738434604629775
2019-05-24,42.9798583984375,43.741137224471366,42.89580401689263,43.27524333356481,94858800,0.845333207578733,2019,5,46.79606132507324,46.86717330932617,2.5236770378919884,2.007886355759211
2019-05-28,42.80214691162109,43.368903884393525,42.72530043390467,42.96785182423073,111792800,0.6436034504888539,2019,5,46.48872680664063,46.83270683288574,2.620142502596806,2.062939477114927
2019-05-29,42.59801864624024,43.071116776934666,42.26660883616166,42.367471894790725,113924800,0.8045079407730071,2019,5,46.2183141708374,46.78506706237793,2.7319743832438372,2.1329143406468876
2019-05-30,42.818946838378906,43.04228562841134,42.42749932728052,42.73489247784593,84873600,0.6147863011308203,2019,5,45.84112701416016,46.748974838256835,2.6491750557129286,2.184872441084792
2019-05-31,42.043270111083984,42.74451113812914,42.024057576373885,42.32184270333962,108174400,0.7204535617552565,2019,5,45.44154376983643,46.6895703125,2.585249629727951,2.271675809943827
2019-06-03,41.618202209472656,42.727699541313214,40.89054439256211,42.17055068266843,161584400,1.8371551487511013,2019,6,44.98960704803467,46.588506927490236,2.4096241150579147,2.382216388402078
2019-06-04,43.1407585144043,43.186387825636224,41.91118562587175,42.13212427525392,123872000,1.2752021997644718,2019,6,44.6529125213623,46.537224502563475,2.1472972070907344,2.4287708696770687
2019-06-05,43.837188720703125,44.42556196184433,43.500978580978746,44.25505303528831,119093600,0.9245833808655846,2019,6,44.418263816833495,46.51092323303223,1.9485211103697295,2.4510927426901166
2019-06-06,44.48079299926758,44.54083078231762,43.74352726449365,43.96686972293585,90105200,0.7973035178239698,2019,6,44.21531581878662,46.50682411193848,1.691020171299197,2.454376573540717
2019-06-07,45.66474533081055,46.08981394469847,44.612885656066055,44.79059518372672,122737600,1.4769282886324149,2019,6,44.09764137268066,46.51836578369141,1.481342686877231,2.4489175793326754
2019-06-10,46.248313903808594,46.9183340723606,46.01776716255535,46.06339647229206,104883600,0.9005669098052493,2019,6,44.042406272888186,46.540382614135744,1.3699799780250477,2.441277728620368
2019-06-11,46.78385543823242,47.06963595713597,46.49327453363154,46.79586373130888,107731600,0.5763614235044301,2019,6,44.151554870605466,46.56722534179688,1.497813073624511,2.4363246041540205
2019-06-12,46.634952545166016,47.06242130029933,46.44283089170463,46.57731494980288,73012800,0.6195904085946964,2019,6,44.2179557800293,46.58491767883301,1.578967295827984,2.4334817107885156
2019-06-13,46.62534713745117,47.25934606536588,46.49326692846491,46.7574310108534,86698400,0.7660791369009701,2019,6,44.25673923492432,46.58911689758301,1.6298619443100428,2.4333643483836918
2019-06-14,46.28673553466797,46.49086182041793,45.700766122555855,46.00095507020215,75046000,0.7900956978620783,2019,6,44.28867950439453,46.58018020629883,1.6644521527071465,2.4336435063583726
2019-06-17,46.56290817260742,46.81987167221263,46.14984788508107,46.32515720549366,58676400,0.6700237871315551,2019,6,44.34739608764649,46.57514030456543,1.7249104977411156,2.433408411945578
2019-06-18,47.65800094604492,48.09987823785854,46.87991346794185,47.08163957971552,106204000,1.2199647699166931,2019,6,44.53183212280273,46.58573448181152,1.8731876601730544,2.437016187109835
2019-06-19,47.51870727539063,48.00141343615464,47.38422321657216,47.95338027422024,84496800,0.6171902195824828,2019,6,44.66715679168701,46.57871055603027,1.988709739233803,2.4337433506281494
2019-06-20,47.90055084228516,48.17672320392499,47.55713278618823,48.11908560771141,86056000,0.6195904177367666,2019,6,44.86744289398193,46.58219436645508,2.105136802783202,2.435543701827566
2019-06-21,47.737247467041016,48.23436212898712,47.585951063072045,47.74205151629512,191202400,0.6484110659150772,2019,6,45.09702739715576,46.5770532989502,2.15720489198044,2.4327718485569196
2019-06-24,47.68921661376953,48.06865587692064,47.59075376114348,47.67960851553412,72881600,0.47790211577715525,2019,6,45.332495307922365,46.57894172668457,2.170923446482744,2.4336144899040324
2019-06-25,46.96636962890625,47.85252443513591,46.89912392495624,47.65319850922663,84281200,0.9534005101796694,2019,6,45.54070644378662,46.56675590515137,2.114425495537864,2.430044602481008
2019-06-26,47.98220443725586,48.267984915495376,47.39383480439476,47.494697855935286,104270000,0.8741501111006187,2019,6,45.809915733337405,46.57316444396972,2.0621544239243885,2.4334115236394815
2019-06-27,47.9677963256836,48.40727340936007,47.92697106624909,48.09987653850626,83598800,0.48030234311098496,2019,6,46.06735820770264,46.579189224243166,1.9892098095551323,2.4365447505425664
2019-06-28,47.530723571777344,47.91016289559271,47.32179320695116,47.71323715885637,124442400,0.5883696886415493,2019,6,46.3417308807373,46.557908325195314,1.7714802547652337,2.423191434213592
2019-07-01,48.40247344970703,49.10851854004472,48.18633517839463,48.79151720788642,109012000,0.9221833616500916,2019,7,46.68094444274902,46.5505696105957,1.4374378445453084,2.4169046287872415
2019-07-02,48.68585205078125,48.7819147300247,48.35684607736168,48.368854370319184,67740800,0.42506865266302185,2019,7,46.95819911956787,46.545692672729494,1.2398569224506535,2.4122474774711153
2019-07-03,49.08930587768555,49.096510120268974,48.67624553562588,48.81793385898848,45448000,0.4202645846430926,2019,7,47.22080497741699,46.53477035522461,1.0913374688636082,2.399173047293547
2019-07-05,49.046085357666016,49.2502153717663,48.7266837776024,48.83475476413609,69062000,0.5235315941638987,2019,7,47.449069595336915,46.52451461791992,0.9572773908660852,2.38704747249013
2019-07-08,48.03504180908203,48.36644795781788,47.64839824854326,48.22475963588796,101354400,0.7180497092746236,2019,7,47.56758441925049,46.5030330657959,0.867235630663764,2.368070874830303
2019-07-09,48.328033447265625,48.39287163911099,47.74446406973932,47.83812290015504,82312000,0.6484075693716704,2019,7,47.67157039642334,46.492100372314454,0.8243466792776531,2.3581392747167023
2019-07-10,48.80592727661133,48.926002876430864,48.40487521294406,48.47452111291263,71588400,0.5211276634868014,2019,7,47.772673988342284,46.48924217224121,0.8336883951434861,2.3551855568469633
2019-07-11,48.45050430297852,49.08450332051518,48.44089986738066,48.82513958637521,80767200,0.6436034531345243,2019,7,47.86345157623291,46.49812683105469,0.8015091984123824,2.3618536307259514
2019-07-12,48.82273864746094,48.99084375097807,48.55857086735086,48.61860866606529,70380800,0.4322728836272134,2019,7,47.9733211517334,46.46732780456543,0.7729582789494926,2.320102121702402
2019-07-15,49.28142929077149,49.43992629757832,48.99084472686203,49.012457455369805,67789600,0.44908157071628807,2019,7,48.12305583953857,46.45225769042969,0.7170844420663387,2.298805411048551
2019-07-16,49.11091232299805,49.49755583798557,48.87076116249439,49.13252504798356,67467200,0.6267946754911833,2019,7,48.25045604705811,46.42133720397949,0.6483653646623129,2.2509958117954993
2019-07-17,48.834754943847656,49.2526157461588,48.81554240538023,49.002860074916335,56430000,0.43707334077857496,2019,7,48.30929374694824,46.400539321899416,0.645157668664105,2.2230688477613207
2019-07-18,49.38949203491211,49.44232558710556,48.91879411475666,48.99084020087647,74162400,0.5235314723488997,2019,7,48.402832984924316,46.41772590637207,0.6599501385780008,2.2431005016847987
2019-07-19,48.652225494384766,49.59121746482509,48.5969917503636,49.420708518825705,83717200,0.9942257144614928,2019,7,48.440416717529295,46.41997535705566,0.6511854799478659,2.2453272556464037
2019-07-22,49.76412582397461,49.76652601648886,48.89717995224468,48.90678438671772,89111600,0.8693460642441835,2019,7,48.54176063537598,46.45489318847656,0.6924082712026699,2.283933135758106
2019-07-23,50.15317916870117,50.1699915127743,49.78094405028512,50.06192419824494,73420800,0.3890474624891809,2019,7,48.664958763122556,46.51089645385742,0.7495766480146756,2.340046460216421
2019-07-24,50.11234664916992,50.22761819035757,49.75211987659433,49.872195467452855,59966400,0.47549831376323937,2019,7,48.822257614135744,46.62112571716309,0.7030125382174222,2.3777447031820897
2019-07-25,49.71610641479492,50.24924241446475,49.64646050916756,50.165188021994986,55638400,0.6027819052971921,2019,7,48.908952713012695,46.7093091583252,0.7008739463208322,2.4095592552522818
2019-07-26,49.88901138305664,50.36690992368305,49.74491919793739,49.826569726110606,70475600,0.6219907257456612,2019,7,49.00501346588135,46.790095825195316,0.6967385589293346,2.4475645151048537
2019-07-29,50.35489273071289,50.58543945327165,50.0571076419103,50.06191169107623,86693600,0.5283318113613475,2019,7,49.14622192382812,46.8842350769043,0.6678045150590001,2.492839358618431
2019-07-30,50.138763427734375,50.470173231130325,49.78574089744291,50.133959378063295,135742800,0.6844323336874112,2019,7,49.23303642272949,46.97923881530762,0.6787967774386083,2.52498466368662
2019-07-31,51.161808013916016,53.16226787059463,50.74394728765502,51.9735202104532,277125600,2.4183205829396144,2019,7,49.35683422088623,47.12308937072754,0.7903619242125581,2.5547123941314207
2019-08-01,50.05470657348633,52.36015926983902,49.64885417454468,51.368333765734086,216071600,2.7113050952943425,2019,8,49.40510425567627,47.227939224243165,0.8025492913076527,2.5654922541627667
2019-08-02,48.995643615722656,49.574405160935726,48.42168245561687,49.35827056979247,163448400,1.1527227053188582,2019,8,49.4025821685791,47.32995552062988,0.8038151843966603,2.531437287381143
2019-08-05,46.43082427978516,47.70602634991593,46.248310717827536,47.5475293696651,209572000,1.4577156320883944,2019,8,49.322371292114255,47.395660858154294,1.002858041676689,2.462303352033931
2019-08-06,47.30978393554688,47.56674746508109,46.59893480823304,47.1440790298721,143299200,0.9678126568480536,2019,8,49.27145881652832,47.482259368896486,1.0789546426754502,2.3785480498803744
2019-08-07,47.799686431884766,47.92456606414611,46.54610071758241,46.9279401917717,133457600,1.3784653465637007,2019,8,49.221146774291995,47.58221015930176,1.1243123653741074,2.2808647203589985
2019-08-08,48.85395431518555,48.87797089970256,47.88374513000925,48.07826700558154,108038000,0.9942257696933083,2019,8,49.241319274902345,47.70732887268066,1.1133233674937377,2.170804813106022
2019-08-09,48.45137786865234,48.87805782377925,48.041566775697305,48.52610700164048,98478800,0.8364910480819461,2019,8,49.222751235961915,47.81997749328613,1.1237201312412792,2.0550094478283056
2019-08-12,48.32843780517578,48.70690948783331,48.00782272066505,48.12112292640716,89927600,0.6990867671682608,2019,8,49.17510166168213,47.94568084716797,1.1411705784566986,1.8791457283630937
2019-08-13,50.37506866455078,51.139239954660816,48.32843705627101,48.45861348049926,188874000,2.8108028983898095,2019,8,49.23830947875977,48.12081817626953,1.1720210045618065,1.6742925999819083
2019-08-14,48.87565231323242,49.76517772068569,48.83708124858087,48.97448928702482,146189600,0.9280964721048193,2019,8,49.240354347229,48.23551605224609,1.171315315425722,1.5150303425820224
2019-08-15,48.63217544555664,49.451790272489184,48.133171992478985,49.04680516130056,108909600,1.3186182800101989,2019,8,49.20248851776123,48.331415786743165,1.1784596302085144,1.3763508941929394
2019-08-16,49.77964782714844,49.93875073206095,49.13841758250568,49.24448618578069,110481600,0.8003331495552715,2019,8,49.258859634399414,48.43739288330078,1.177717335363287,1.274004376013943
2019-08-19,50.70773315429688,51.281462059755455,50.63059103148695,50.77281768228652,97654400,0.6508710282685044,2019,8,49.30604000091553,48.538252639770505,1.2172610569144502,1.2494039911914545
2019-08-20,50.71015167236328,51.43093334007396,50.70051074443123,50.835505805517215,107537200,0.7304225956427359,2019,8,49.333888626098634,48.6274893951416,1.243745172553164,1.2418277542899214
2019-08-21,51.25978088378906,51.50325387693638,51.00907627449261,51.34415464331549,86141600,0.49417760244377007,2019,8,49.39126033782959,48.717007904052736,1.3064288982837269,1.2672802835541308
2019-08-22,51.21638488769531,51.69368988653307,50.80416442619492,51.39236032291388,89014800,0.8895254603381488,2019,8,49.46627426147461,48.80863655090332,1.3676985227426524,1.2792385081812625
2019-08-23,48.8491325378418,51.117542118657454,48.45378834228211,50.48595292357212,187272000,2.6637537763753443,2019,8,49.414280319213866,48.85311225891113,1.3705449466618236,1.239832853380859
2019-08-26,49.77723693847656,49.94598076637101,49.43251398874831,49.62536565420177,104174400,0.5134667776226962,2019,8,49.38539752960205,48.9229222869873,1.3556854365319242,1.1896332365991669
2019-08-27,49.21554183959961,50.27381081864331,49.06367060569952,50.107476358341,103493200,1.2101402129437915,2019,8,49.339236450195315,48.97597496032715,1.3443537075210819,1.140366615937772
2019-08-28,49.545806884765625,49.59160956235751,49.01305832980717,49.20108766430298,63755200,0.578551232550339,2019,8,49.258436393737796,49.01373107910156,1.2758646641781966,1.1270128624391753
2019-08-29,50.38471603393555,50.459448860983215,49.818218619908656,50.26177488719074,83962000,0.6412302410745596,2019,8,49.27493686676026,49.07105125427246,1.288773315195505,1.12229688914372
2019-08-30,50.31962966918945,50.73184646756368,49.9483895732396,50.66193962469338,84573600,0.7834568943240754,2019,8,49.3411361694336,49.119432830810545,1.3075394304032082,1.122949860385227
2019-09-03,49.58678817749024,49.89534933100552,49.23001503342677,49.762763598243694,80092000,0.6653342975787524,2019,9,49.49893436431885,49.15642364501953,1.113929792906656,1.1068374849043527
2019-09-04,50.42809677124024,50.4980035991261,49.97730900112349,50.23524514907617,76752400,0.5206945980026134,2019,9,49.654850006103516,49.21120124816895,1.0042206068850075,1.10049894489971
2019-09-05,51.4140510559082,51.58038555025463,50.98736739802028,51.10548990171216,95654800,0.5930181522343503,2019,9,49.835568237304685,49.30015487670899,0.9776636054582191,1.0950858631291203
2019-09-06,51.40922164916992,51.68885630599871,51.228423950445226,51.599663951696215,77449200,0.46043235555348616,2019,9,49.963331604003905,49.36869522094727,1.0090914619879972,1.1179219030448788
2019-09-09,51.62859725952149,52.17581273023288,50.88130221260114,51.79010945042045,109237600,1.2945105176317355,2019,9,50.122192573547366,49.44191123962403,1.0086315755100443,1.1438774902624262
2019-09-10,52.23849105834961,52.25777659132172,51.03558582572097,51.55387119036651,127111600,1.2221907656007502,2019,9,50.317695236206056,49.53606658935547,1.02150953141828,1.1766372770925633
2019-09-11,53.89941787719727,53.92834801499549,52.48678481296726,52.56874924533317,177158400,1.4415632020282345,2019,9,50.49391269683838,49.64600547790528,1.298390627922539,1.316990709405977
2019-09-12,53.77889251708984,54.58163496853874,53.723448903688286,54.19111300558401,128906800,0.8581860648504502,2019,9,50.73907470703125,49.747866287231446,1.4327151947547088,1.433056113201565
2019-09-13,52.73265838623047,53.22442647339776,52.31561942069924,53.033987862723215,159053200,0.9088070526985206,2019,9,50.94409885406494,49.820733337402345,1.4085348327619134,1.4903680073331715
2019-09-16,53.009891510009766,53.06533879409248,52.44580349069043,52.48678386696517,84632400,0.6195353034020528,2019,9,51.10561103820801,49.90000946044922,1.4524981477967092,1.552450717216811
2019-09-17,53.20275115966797,53.231681301298906,52.82187012019457,53.02436639825236,73274800,0.4098111811043381,2019,9,51.23036193847656,50.00336364746094,1.5220087255763417,1.5971336073871731
2019-09-18,53.70174407958984,53.72102961074216,52.89900177727724,53.28952366767944,101360000,0.8220278334649151,2019,9,51.37994155883789,50.110837860107424,1.6125059014788006,1.6615993245647125
2019-09-19,53.265419006347656,53.94039419856998,53.12318867524324,53.51853286426157,88242400,0.8172055233267415,2019,9,51.48022346496582,50.20002769470215,1.666114101215003,1.7091324491124347
2019-09-20,52.48678207397461,53.65111982484979,52.42410685563765,53.36666651277552,221652400,1.22701296921214,2019,9,51.54374332427979,50.28075325012207,1.679687341755984,1.720098095386646
2019-09-23,52.72544479370117,52.99543491984833,52.46750490806162,52.780888406390766,76662000,0.5279300117867081,2019,9,51.737558937072755,50.35880737304687,1.5726250764791339,1.7410073514144686
2019-09-24,52.4747428894043,53.63426234171721,52.35662403405573,53.28230773171732,124763200,1.2776383076614835,2019,9,51.87243423461914,50.42267364501953,1.5100818018253817,1.7591551649765114
2019-09-25,53.28229141235352,53.39559160754861,52.34455408159378,52.68445466717906,87613600,1.0510375259548326,2019,9,52.075771713256835,50.50610122680664,1.4035348489926893,1.7942391131793707
2019-09-26,53.00748062133789,53.260598164531714,52.75195376608397,53.03399776735513,75334000,0.5086443984477427,2019,9,52.248855400085446,50.589555740356445,1.283426572592072,1.8118694453018618
2019-09-27,52.749542236328125,53.26541822760675,52.37830220769446,53.164168271914754,101408000,0.8871160199122912,2019,9,52.367096710205075,50.656756744384765,1.2094483988612805,1.8286845024896217
2019-09-30,53.991024017333984,54.13807298560909,53.22443972553184,53.25095687319913,103909600,0.9136332600772548,2019,9,52.550666427612306,50.76353271484375,1.1599365897475575,1.8647613011031356
2019-10-01,54.14048767089844,55.01554995242382,54.04647298862759,54.25620087856996,139223200,0.9690769637962262,2019,10,52.778351402282716,50.851059951782226,0.980594698792869,1.9188185170956205
2019-10-02,52.783294677734375,53.89700748465291,52.53499575177782,53.77165336561119,138449200,1.3620117328750894,2019,10,52.89611129760742,50.90366226196289,0.8100920366493414,1.9352767237285358
2019-10-03,53.23167419433594,53.26542295644983,51.860021508530174,52.65552856954879,114426000,1.4054014479196582,2019,10,52.98699245452881,50.96604881286621,0.7334003449319177,1.9593749468998891
2019-10-04,54.72385025024414,54.83956343455287,53.9717329439318,54.393594272751145,138478800,0.8678304906210741,2019,10,53.15272388458252,51.0662036895752,0.7326096613843581,2.021191427898166
2019-10-07,54.73590087890625,55.42775223954401,54.44180299021355,54.54546225180458,122306000,0.98594924933046,2019,10,53.308089065551755,51.16314147949219,0.7217793087445864,2.07898412005892
2019-10-08,54.094669342041016,54.976962984097874,54.077796803097314,54.43698288448249,111820000,0.8991661810005596,2019,10,53.40089797973633,51.23793701171875,0.6958803883689266,2.116251232087808
2019-10-09,54.72867965698242,54.91188670507885,54.39360133372778,54.72867965698242,74770400,0.5182853713510696,2019,10,53.44236106872559,51.32973533630371,0.7497662485808384,2.166550910851437
2019-10-10,55.46633529663086,55.55070904691315,54.79376932006951,54.9456369209024,113013600,0.7569397268436404,2019,10,53.526733207702634,51.41582588195801,0.8742420544462062,2.2438845697687593
